BOOK_ID	FILENAME	LIBRARIES	TITLE	AUTH_LAST	AUTH_FIRST	AUTH_ID	WRITTEN_AS	PUBL_CITY	PUBLISHER	PUBL_DATE	SOURCE	NATIONALITY	GENRE	CLEAN?	GENRE_2	BESTSELLER?	paperId	year
uva.x001866794	uva.x001866794.txt		The child's world : primer- [fifth reader]	Withers	['Sarah']					1920	hathi_fulltext						uva.x001866794	1920
20115	00020115.txt	33.0	Murder in the gunroom	Piper	H. Beam	A_02756		New York	Alfred A. Knopf	1953	g	American					20115	1953
2776	00002776.txt	65.0	Tonio	King	Charles	A_01908		New York	G.W. Dillingham Co.	1906	g	American					2776	1906
1561	00001561.txt	35.0	A little girl in old Boston	Douglas	Amanda M.	A_00984		New York	"""Dodd, Mead"""	1898	g	American					1561	1898
nyp.33433074791660	nyp.33433074791660.txt		Love letters of a musician	Reed	['Myrtle']					1899	hathi_fulltext						nyp.33433074791660	1899
11795	00011795.txt	43.0	The crooked wreath	Brand	Christianna	A_00381		New York	"""Dodd, Mead"""	1946	k	British		c			11795	1946
10231	00010231.txt	694.0	The old maid	Wharton	Edith	A_03582		New York	D. Appleton & Co.	1924	k	American	REAL	c			10231	1924
11820	00011820.txt	30.0	Mistress Masham's repose	White	T. H.	A_03605		London	Jonathan Cape	1946	k	British		c			11820	1946
3454	00003454.txt	28.0	Sky island	Baum	L. Frank	A_00200		Chicago	Reilly & Lee Co.	1912	g	American					3454	1912
21071	00021071.txt	456.0	The car thief	Weesner	Theodore	A_03550		New York	Random House	1972	k	American		c			21071	1972
3914	00003914.txt	67.0	The agony column	Biggers	Earl Derr	A_00282		Indianapolis	Bobbs-Merrill	1916	g	American					3914	1916
20222	00020222.txt	137.0	Mission to the moon	Del Rey	Lester	A_00902		Philadelphia	Winston	1956	k	American		c			20222	1956
mdp.39015059452477	mdp.39015059452477.txt		Footing it in Franconia	Torrey	['Bradford']					1901	hathi_fulltext						mdp.39015059452477	1901
inu.30000047754159	inu.30000047754159.txt		Wonderful clouds	Sagan	['Françoise']					1961	extracted_features						inu.30000047754159	1961
nyp.33433076060387	nyp.33433076060387.txt		The spy on the submarine; or, Over and under the sea	Parker	['Thomas', 'Drayton']					1918	hathi_fulltext						nyp.33433076060387	1918
nyp.33433082546569	nyp.33433082546569.txt		Dorothy Deane : a children's story	Kirk	['Ellen', 'Olney']					1899	hathi_fulltext						nyp.33433082546569	1899
4472	00004472.txt	52.0	The beauty and the bolshevist	Miller	Alice Duer	A_02400		New York/London	Harper & Bros.	1920	g	American					4472	1920
902	00000902.txt	94.0	The lesson of the master	James	Henry	A_01780		New York/London	Macmillan Co.	1892	g	American	REAL	c			902	1892
10510	00010510.txt	417.0	The world over	Wharton	Edith	A_03582		New York/London	D. Appleton & Co.	1936	k	American	REAL	c			10510	1936
10640	00010640.txt	134.0	Green centuries	Gordon	Caroline	A_01406		New York	Charles Scribner's Sons	1941	k	American					10640	1941
10511	00010511.txt	16.0	Uncle Tom's children	Wright	Richard	A_03724		New York	Harper & Bros.	1936	k	American		c			10511	1936
uc1.$b312655	uc1.$b312655.txt		Fruit in season	Thorne	['Anthony']					1938	extracted_features						uc1.$b312655	1938
nyp.33433076071681	nyp.33433076071681.txt		The redemption of Kenneth Galt	Harben	['Will', 'N', 'William', 'Nathaniel']					1909	hathi_fulltext						nyp.33433076071681	1909
20991	00020991.txt	131.0	An old-fashioned darling	Simmons	Charles	A_03143		New York	"""Coward, McCann & Geoghegan"""	1971	k	American		c			20991	1971
mdp.39015033517270	mdp.39015033517270.txt		The body in the bunker	Adams	['Herbert']					1935	extracted_features						mdp.39015033517270	1935
10688	00010688.txt	30.0	The big midget murders	Craig	Georgia Ann Randolph	A_00773	1.0	New York	Simon & Schuster	1942	k	American		c			10688	1942
20247	00020247.txt	38.0	Quiet days in Clichy	Miller	Henry	A_02407		Paris	Olympia Press	1956	k	American	POMO	c			20247	1956
10978	00010978.txt	198.0	The strange land	Calmer	Ned	A_00526		New York	Charles Scribner's Sons	1950	k	American		c			10978	1950
nyp.33433074878319	nyp.33433074878319.txt		Zoraida : a romance of the harem and the great Sahara	Le	['Queux', 'William']					1895	hathi_fulltext						nyp.33433074878319	1895
20290	00020290.txt	39.0	My lady: my love	Malvern	Gladys	A_02217		Philadelphia	Macrae Smith	1957	k	American		c			20290	1957
uc1.b3322068	uc1.b3322068.txt		A march in the ranks	Fothergill	['Jessie']					1890	hathi_fulltext						uc1.b3322068	1890
4841	00004841.txt	289.0	Celt and Saxon	Meredith	George	A_02373		New York	Charles Scribner's Sons	1910	k	British					4841	1910
pst.000005755943	pst.000005755943.txt		A place of honor	Verdick	['Mary']					1961	extracted_features						pst.000005755943	1961
inu.32000002543157	inu.32000002543157.txt		The Old Bank House	Thirkell	['Angela', 'Mackail']					1949	extracted_features						inu.32000002543157	1949
uc2.ark+=13960=t7sn0270c	uc2.ark+=13960=t7sn0270c.txt		Murrill's and Saccardo's names of polypores compared	Murrill	['William', 'A']					1918	hathi_fulltext						uc2.ark+=13960=t7sn0270c	1918
uc1.$b114021	uc1.$b114021.txt		Snowfall, and other chilling events	Walter	['Elizabeth', 'Elizabeth', 'Margaret']					1966	extracted_features						uc1.$b114021	1966
2579	00002579.txt	50.0	John Henry Smith	Adams	Frederick Upham	A_00016		New York	"""Doubleday, Page & Co."""	1905	g	American					2579	1905
uc2.ark+=13960=t4dn4131x	uc2.ark+=13960=t4dn4131x.txt		The saint of the Dragon's Dale;	Davis	['William', 'Stearns']					1903	hathi_fulltext						uc2.ark+=13960=t4dn4131x	1903
21151	00021151.txt	2348.0	Theophilus North	Wilder	Thornton	A_03624		New York	Harper & Bros.	1973	k	American		c			21151	1973
uc1.$b120361	uc1.$b120361.txt		The lowest trees have tops	Gellhorn	['Martha']					1967	extracted_features						uc1.$b120361	1967
2792	00002792.txt	163.0	Jane Cable	McCutcheon	George Barr	A_02321		New York	"""Dodd, Mead & Co."""	1906	g	American				YES	2792	1906
mdp.39015014137221	mdp.39015014137221.txt		A man in a mirror	Llewellyn	['Richard']					1961	extracted_features						mdp.39015014137221	1961
mdp.49015003118867	mdp.49015003118867.txt		Lisa, bright and dark; a novel	Neufeld	['John']					1969	extracted_features						mdp.49015003118867	1969
2786	00002786.txt	26.0	Before Adam	London	Jack	A_02113			Place of publication not identified : publisher not identified	1906	g	American	REAL	c	NAT		2786	1906
uc2.ark+=13960=t3nv9jv7r	uc2.ark+=13960=t3nv9jv7r.txt		A matter of skill	Whitby	['Beatrice']					1890	hathi_fulltext						uc2.ark+=13960=t3nv9jv7r	1890
uc2.ark+=13960=t32230t57	uc2.ark+=13960=t32230t57.txt		Babe Murphy	Stapleton	['Patience']					1890	hathi_fulltext						uc2.ark+=13960=t32230t57	1890
uiuo.ark+=13960=t00z7jd1k	uiuo.ark+=13960=t00z7jd1k.txt		Friend Perditus A novel	Tennyson	['Mary', 'H']					1890	hathi_fulltext						uiuo.ark+=13960=t00z7jd1k	1890
uc1.b3727439	uc1.b3727439.txt		Plough the sea	Wilder	['Robert']					1961	extracted_features						uc1.b3727439	1961
coo.31924013628957	coo.31924013628957.txt		Limbo	Huxley	['Aldous']					1920	extracted_features						coo.31924013628957	1920
11568	00011568.txt	9.0	The sea priestess	Firth	Violet Mary	A_01165	1.0	London	V. Firth	1938	k	British					11568	1938
uc1.b4097538	uc1.b4097538.txt		The brigadier and the golf widow	Cheever	['John']					1964	extracted_features						uc1.b4097538	1964
uc1.$b794456	uc1.$b794456.txt		The fiercest heart	Cloete	['Stuart']					1960	extracted_features						uc1.$b794456	1960
4820	00004820.txt	96.0	The private papers of Henry Ryecroft	Gissing	George	A_01368		London	Archibald Constable	1903	k	British					4820	1903
20358	00020358.txt	150.0	Henderson the rain king	Bellow	Saul	A_00242		New York	Penguin Books	1959	k	American	MOD	c			20358	1959
mdp.39015014137171	mdp.39015014137171.txt		Afternoon of an autocrat	Lofts	['Norah']					1956	extracted_features						mdp.39015014137171	1956
20631	00020631.txt	66.0	Young Lonigan	Farrell	James T.	A_01132		New York	New American Library	1965	k	American		c			20631	1965
mdp.39015066624779	mdp.39015066624779.txt		Pinocchio, the adventures of a marionette	Collodi	['Carlo']					1890	extracted_features						mdp.39015066624779	1890
uc2.ark+=13960=t2s46j74t	uc2.ark+=13960=t2s46j74t.txt		The last trail	Grey	['Zane']					1909	hathi_fulltext						uc2.ark+=13960=t2s46j74t	1909
uc2.ark+=13960=t8nc5vs7m	uc2.ark+=13960=t8nc5vs7m.txt		By waysides in India	Frost	['Adelaide', 'Gail']					1902	hathi_fulltext						uc2.ark+=13960=t8nc5vs7m	1902
4225	00004225.txt	155.0	Aliens	McFee	William	A_02334		Garden City/New York	"""Doubleday, Page & Co."""	1918	g	American					4225	1918
23528	00023528.txt	45.0	A change of skin	Fuentes	Carlos	A_01271		New York	"""Farrar, Straus & Giroux"""	1968	k	Mexican		c			23528	1968
uiuo.ark+=13960=t43r17808	uiuo.ark+=13960=t43r17808.txt		Helen Treveryan;	Durand	['Henry', 'Mortimer']					1892	hathi_fulltext						uiuo.ark+=13960=t43r17808	1892
3972	00003972.txt	54.0	The side of the angels	King	Basil	A_01907		New York/London	Harper & Bros.	1916	g	American					3972	1916
11028	00011028.txt	40.0	Unnatural Death	Sayers	Dorothy L.	A_03040		London	Benn	1927	k	British					11028	1927
uc2.ark+=13960=t7np22w0r	uc2.ark+=13960=t7np22w0r.txt		A group of noble dames	Hardy	['Thomas']					1891	hathi_fulltext						uc2.ark+=13960=t7np22w0r	1891
uc1.$b106144	uc1.$b106144.txt		The lights around the shore	Weidman	['Jerome']					1943	extracted_features						uc1.$b106144	1943
20476	00020476.txt	735.0	Mother Night	Vonnegut	Kurt	A_03478		New York	Medal Books	1961	k	American	POMO	c			20476	1961
uc2.ark+=13960=t4jm2594v	uc2.ark+=13960=t4jm2594v.txt		Jean Berny, Sailor	Loti	['Pierre']					1893	hathi_fulltext						uc2.ark+=13960=t4jm2594v	1893
20621	00020621.txt	1049.0	Death in the castle	Buck	Pearl S.	A_00453		New York	John Day Co.	1965	k	American		c			20621	1965
nyp.33433082548094	nyp.33433082548094.txt		The boy allies with the terror of the seas; or, The last shot of submarine, D-16	Drake	['Robert', 'L']					1915	hathi_fulltext						nyp.33433082548094	1915
20231	00020231.txt	159.0	Nuni	Griffin	John Howard	A_01463		Boston	Houghton Mifflin Co.	1956	k	American		c			20231	1956
mdp.39015048889896	mdp.39015048889896.txt		The wrong box; The ebb-tide; Island nights entertainmen	Stevenson	['Robert', 'Louis']					1894	extracted_features						mdp.39015048889896	1894
mdp.39015053394253	mdp.39015053394253.txt		Carrie Dumain	Downey	['Harris']					1966	extracted_features						mdp.39015053394253	1966
20704	00020704.txt	267.0	The wizard of loneliness	Nichols	John Treadwell	A_02553		New York	Putnam	1966	k	American		c			20704	1966
uc1.$b784249	uc1.$b784249.txt		The Londoners : an absurdity	Hichens	['Robert']					1898	extracted_features						uc1.$b784249	1898
uc2.ark+=13960=t01z46p6m	uc2.ark+=13960=t01z46p6m.txt		The Song of songs	Sudermann	['Hermann']					1916	hathi_fulltext						uc2.ark+=13960=t01z46p6m	1916
uc1.b3472669	uc1.b3472669.txt		I am still the greatest, says Johnny Angelo	Cohn	['Nik']					1967	extracted_features						uc1.b3472669	1967
10970	00010970.txt	17.0	I: robot	Asimov	Isaac	A_00095		Garden City/N.Y.	"""Doubleday, Page & Co."""	1950	k	American	SCI	c			10970	1950
mdp.39015002710534	mdp.39015002710534.txt		The lost fight	Prescott	['H', 'F', 'M', 'Hilda', 'Frances', 'Margaret']					1928	extracted_features						mdp.39015002710534	1928
10579	00010579.txt	442.0	The wild palms	Faulkner	William	A_01140		New York	Random House	1939	k	American	MOD	c			10579	1939
mdp.39015020751452	mdp.39015020751452.txt		A few quick ones	Wodehouse	['P', 'G', 'Pelham', 'Grenville']					1959	extracted_features						mdp.39015020751452	1959
umn.31951001636500v	umn.31951001636500v.txt		John Auburntop, novelist. His development in the atmosphere of a fresh-water college	Hancock	['Anson', 'Uriel']					1891	hathi_fulltext						umn.31951001636500v	1891
nyp.33433075728604	nyp.33433075728604.txt		The Herapath property	Fletcher	['J', 'S', 'Joseph', 'Smith']					1900	hathi_fulltext						nyp.33433075728604	1900
uc2.ark+=13960=t94749x84	uc2.ark+=13960=t94749x84.txt		Tales of bohemia, taverns, and the underworld	Scott	['Stanley']					1900	extracted_features						uc2.ark+=13960=t94749x84	1900
umn.31951001775477a	umn.31951001775477a.txt		The great taxicab robbery;	Collins	['James', 'H', 'James', 'Hiram']					1912	hathi_fulltext						umn.31951001775477a	1912
mdp.39015058014278	mdp.39015058014278.txt		Magnificent obsession	Douglas	['Lloyd', 'C', 'Lloyd', 'Cassel']					1929	extracted_features						mdp.39015058014278	1929
mdp.39015030703964	mdp.39015030703964.txt		The rummage sale : collections and recollections	Marshall	['Donald', 'R']					1972	extracted_features						mdp.39015030703964	1972
pst.000012675050	pst.000012675050.txt		Beulah land	Coleman	['Lonnie']					1973	extracted_features						pst.000012675050	1973
nyp.33433074810924	nyp.33433074810924.txt		Three Greek tales	Dodge	['Walter', 'Phelps']					1893	hathi_fulltext						nyp.33433074810924	1893
nyp.33433075766554	nyp.33433075766554.txt		Our wonderful selves	Pertwee	['Roland']					1919	hathi_fulltext						nyp.33433075766554	1919
21366	00021366.txt	195.0	Lucinella	Segal	Lore Groszmann	A_03077		New York	"""Farrar, Straus, & Giroux"""	1976	k	American		c			21366	1976
uc1.$b312536	uc1.$b312536.txt		The lord of Thundergate	Small	['Sidney', 'Herschel']					1923	extracted_features						uc1.$b312536	1923
1958	00001958.txt	42.0	A manifest destiny	Magruder	Julia	A_02203		New York/London	Harper & Bros.	1900	g	American					1958	1900
nyp.33433076049711	nyp.33433076049711.txt		Another flock of girls	Perry	['Nora']					1890	hathi_fulltext						nyp.33433076049711	1890
uc1.b4951420	uc1.b4951420.txt		The snatch	Pronzini	['Bill']					1971	extracted_features						uc1.b4951420	1971
11660	00011660.txt	45.0	Kind are her answers	Renault	Mary	A_02874		New York	W. Morrow & Co.	1940	k	British					11660	1940
uc1.$b98645	uc1.$b98645.txt		Tales of the angler's Eldorado, New Zealand	Grey	['Zane']					1926	extracted_features						uc1.$b98645	1926
20975	00020975.txt	2550.0	The drifters	Michener	James A.	A_02394		New York	Random House	1971	k	American	ADV			YES	20975	1971
11540	00011540.txt	45.0	Jane of Lantern Hill	Montgomery	L. M.	A_02448		New York	Frederick A. Stokes	1937	k	Canadian					11540	1937
4831	00004831.txt	239.0	Beside still waters	Benson	Arthur Christopher	A_00259		New York/London	nd G. Putnam's Sons	1907	k	British					4831	1907
11022	00011022.txt	370.0	No more parades	Ford	Ford Madox	A_01214		New York	A. & C. Boni	1925	k	British		c			11022	1925
osu.32435052022167	osu.32435052022167.txt		Rodomont, a romance of Mont St. Michel in the days of Louis XIV	BedfordJones	['H', 'Henry']					1926	extracted_features						osu.32435052022167	1926
uc2.ark+=13960=t8x923w23	uc2.ark+=13960=t8x923w23.txt		Land o' the dawning	Scott	['P', 'E', 'S']					1917	hathi_fulltext						uc2.ark+=13960=t8x923w23	1917
uc1.$b312648	uc1.$b312648.txt		The youngest disciple	Thompson	['Edward', 'John']					1938	extracted_features						uc1.$b312648	1938
mdp.39015017898753	mdp.39015017898753.txt		The explorations of PÃƒÂ¨re Marquette	Kjelgaard	['Jim']					1951	extracted_features						mdp.39015017898753	1951
11929	00011929.txt	13.0	High spirits	Tranter	Nigel G	A_03409			Collins	1950	k	Scottish		c			11929	1950
uc1.$b86341	uc1.$b86341.txt		All brides are beautiful	Bell	['Thomas']					1936	extracted_features						uc1.$b86341	1936
uc1.$b252047	uc1.$b252047.txt		The echoing cliffs	Thesen	['Hjalmar']					1963	extracted_features						uc1.$b252047	1963
mdp.39015008886726	mdp.39015008886726.txt		Tales of Serbian life	Davies	['E', 'Chivers', 'Ellen', 'Chivers']					1919	hathi_fulltext						mdp.39015008886726	1919
pst.000025462791	pst.000025462791.txt		An enemy at Green Knowe	Boston	['L', 'M', 'Lucy', 'Maria']					1964	extracted_features						pst.000025462791	1964
mdp.39015072763991	mdp.39015072763991.txt		Dentist in the chair	Finch	['Matthew']					1955	extracted_features						mdp.39015072763991	1955
23543	00023543.txt	896.0	The miracle at St. Bruno's	Hibbert	Eleanor	A_01646	1.0	New York	Putnam	1972	k	British		c			23543	1972
20735	00020735.txt	109.0	King Windom	Farris	John	A_01137		New York	Trident Press	1967	k	American		c			20735	1967
uc1.l0064115223	uc1.l0064115223.txt		Adrift in the city : or, Oliver Conrad's plucky fight	Alger	['Horatio']					1895	extracted_features						uc1.l0064115223	1895
uc1.b3295221	uc1.b3295221.txt		In my father's house	Street	['James', 'H', 'James', 'Howell']					1941	extracted_features						uc1.b3295221	1941
20405	00020405.txt	167.0	The rounders	Evans	Max	A_01106		New York	Macmillan Co.	1960	k	American		c			20405	1960
mdp.39015033517247	mdp.39015033517247.txt		Cradle of life : the story of one man's beginnings	Adamic	['Louis']					1936	extracted_features						mdp.39015033517247	1936
21150	00021150.txt	539.0	Hiding place	Wilcox	Collin	A_03621		New York	Random House	1973	k	American		c			21150	1973
671	00000671.txt	47.0	At fault	Chopin	Kate	A_00646		St. Louis	Nixon-Jones Print. Co.	1890	g	American	REAL	c			671	1890
20855	00020855.txt	872.0	Death of a dude	Stout	Rex	A_03282		New York	Viking Press	1969	k	American	DET	c			20855	1969
uc1.b3688373	uc1.b3688373.txt		The desperate hours : a novel	Hayes	['Joseph']					1954	extracted_features						uc1.b3688373	1954
uc1.$b103950	uc1.$b103950.txt		Shadow of the monsoon	Manchester	['William']					1956	extracted_features						uc1.$b103950	1956
2979	00002979.txt	157.0	Vera the medium	Davis	Richard Harding	A_00876		New York	Charles Scribner's Sons	1908	g	American	REAL				2979	1908
4587	00004587.txt	32.0	The strength of the pines	Marshall	Edison	A_02245		Boston	"""Little, Brown"""	1921	g	American					4587	1921
wu.89100330794	wu.89100330794.txt		Red hair	Glyn	['Elinor']					1905	hathi_fulltext						wu.89100330794	1905
mdp.39015030541927	mdp.39015030541927.txt		Book of bays	Beebe	['William']					1942	extracted_features						mdp.39015030541927	1942
mdp.39076002630304	mdp.39076002630304.txt		Two girls	Coolidge	['Susan']					1900	hathi_fulltext						mdp.39076002630304	1900
mdp.39015071556107	mdp.39015071556107.txt		The paper bag, and other stories	Jackson	['Harold', 'Charles', 'Le', 'Baron']					1941	extracted_features						mdp.39015071556107	1941
nyp.33433076087513	nyp.33433076087513.txt		The lady of kingdoms	Gillmore	['Inez', 'Haynes']					1917	hathi_fulltext						nyp.33433076087513	1917
mdp.39015063159456	mdp.39015063159456.txt		The chosen	Potok	['Chaim']					1967	extracted_features						mdp.39015063159456	1967
uc1.$b145250	uc1.$b145250.txt		Except the Lord;	Cary	['Joyce']					1957	extracted_features						uc1.$b145250	1957
20202	00020202.txt	50.0	Sabotage in space	Rockwell	Carey	A_02945		New York	Grosset & Dunlap	1955	k	American		c			20202	1955
3828	00003828.txt	55.0	The foolish virgin	Dixon	Thomas	A_00951		New York/London	D. Appleton & Co.	1915	g	American					3828	1915
nyp.33433082174743	nyp.33433082174743.txt		In hostile red : a romance of the Monmouth campaign	Altsheler	['Joseph', 'A', 'Joseph', 'Alexander']					1900	hathi_fulltext						nyp.33433082174743	1900
