docid	date	num_chunks	fraction_compared	filtered	time_radius	chunks_used	precocity	novelty	transience
0ee4b24b80d69439174b4cea87a4ec76fbd89908	1920	23	1.0	False	10	0.25	0.0022444915325909864	0.2169884401983956	0.21474394866580468
0ee4b24b80d69439174b4cea87a4ec76fbd89908	1920	23	1.0	False	20	1.0	-8.142003706603857e-05	0.2164606078377634	0.21654202787482948
0ee4b24b80d69439174b4cea87a4ec76fbd89908	1920	23	1.0	False	20	0.25	0.002346996668459944	0.21748131756890612	0.21513432090044618
0ee4b24b80d69439174b4cea87a4ec76fbd89908	1920	23	0.05	True	10	1.0	6.340160372763589e-05	0.16420870453573222	0.16414530293200455
0ee4b24b80d69439174b4cea87a4ec76fbd89908	1920	23	0.05	True	10	0.25	0.0014248515761236212	0.1591432584711903	0.1577184068950667
0ee4b24b80d69439174b4cea87a4ec76fbd89908	1920	23	0.05	True	20	1.0	0.0007861913892531383	0.16488880009360024	0.1641026087043471
0ee4b24b80d69439174b4cea87a4ec76fbd89908	1920	23	0.05	True	20	0.25	0.002843390322207905	0.16616418053947013	0.16332079021726223
0ee4b24b80d69439174b4cea87a4ec76fbd89908	1920	23	0.05	False	10	1.0	3.992341064027026e-05	0.16420870453573222	0.1641687811250919
0ee4b24b80d69439174b4cea87a4ec76fbd89908	1920	23	0.05	False	10	0.25	0.0013971560361045233	0.15914325847119032	0.1577461024350858
0ee4b24b80d69439174b4cea87a4ec76fbd89908	1920	23	0.05	False	20	1.0	0.0007744522927094512	0.16488880009360024	0.16411434780089082
0ee4b24b80d69439174b4cea87a4ec76fbd89908	1920	23	0.05	False	20	0.25	0.002831168707480717	0.16616418053947013	0.16333301183198942
2b5712098a0654934d117ded71d2731f569691c7	1920	4	1.0	True	10	1.0	-0.002547444151834513	0.20601191177024236	0.20855935592207686
2b5712098a0654934d117ded71d2731f569691c7	1920	4	1.0	True	10	0.25	0.0019658560938251024	0.22552563670537248	0.22355978061154738
2b5712098a0654934d117ded71d2731f569691c7	1920	4	1.0	True	20	1.0	-0.0031604191864107872	0.20613320029662313	0.20929361948303393
2b5712098a0654934d117ded71d2731f569691c7	1920	4	1.0	True	20	0.25	0.003844910620744074	0.22672873263012266	0.2228838220093786
2b5712098a0654934d117ded71d2731f569691c7	1920	4	1.0	False	10	1.0	-0.002560283608154232	0.20597799734409095	0.20853828095224516
